formula,space_group
K8Rb4Bi4Cl24,225
Lu8Ga4Os4,225
Sr8Pd4Au4,225
Gd4Mg12,225
Cs8Tl4Cu4F24,225
Cr88W4C24,225
Cs8Na4Mn4F24,225
Ce8Cd4Hg4,225
Rb12As4Br24,225
Lu4Te4,225
Sr8Hf4Fe4O24,225
K8Li4Eu4Cl24,225
Ho4Mg4Tl8,225
Rb8Y4Cu4Cl24,225
K8Ag4Ru4F24,225
Ca4Lu4Pd8,225
Zr24Ni92,225
Rb8Li4La4Cl24,225
Sr4Yb12,225
Rb8Dy4Cu4Cl24,225
Ce4Cd8Ag4,225
Cs12Bi4Br24,225
Ce4Eu4Cd8,225
Cs8Rb4Al4Cl24,225
Y8Cr4H24,225
Gd8In4Hg4,225
Dy4Mg4Tl8,225
Sm4Y4Ir8,225
Ti24Ga64Rh28,225
K8Tl4Cu4Br24,225
Rb8Pr4Ag4Cl24,225
Sm8Ni4Ru4,225
K8Li4Sm4Cl24,225
Zn4Ni8Ge4,225
K8Ag4Au4Cl24,225
K8Tl4Sb4Br24,225
K8Tb4Ag4Cl24,225
Cs8K4Al4I24,225
K8Tl4In4Cl24,225
K8Na4Bi4Br24,225
Na12Ru4F24,225
Sn4P4,225
Sr8Ir4,225
Rb8Cu4Bi4Br24,225
Nd4Au12,225
Cs8Al4In4I24,225
Cs12Sb4Cl24,225
Ca4Eu12,225
La4Tm4B48,225
Cs8Ag4Mo4Cl24,225
Mn8Co84B24,225
Na12Ag4,225
Rb8La4Ag4Cl24,225
Cu4Ni8Sn4,225
Sm4Ag8Sn4,225
Rb8Cu4Au4Cl24,225
Li4Nd8Rh4,225
Cs8In4Hg4I24,225
Sm4Eu4Rh8,225
Hf24Ga64Pd28,225
Ni12Sb4,225
Zr24Ga64Ru28,225
U12Pt4,225
Sc4Nb4Pb8O24,225
Rb12Sc4Br24,225
Eu28Cu176As92,225
Yb4Eu4Pd8,225
Eu4Bi4Pd8,225
Na12As4,225
Yb4Ga8Ir4,225
Ba8Ca4Nb4O24,225
Cs12Pd4F24,225
Tm8Ni4Pt4,225
K8Ag4Mo4Br24,225
Sc4H12,225
Tb4Mg4Tl8,225
Ti4H4,225
Cs12Er4Cl24,225
Y8Mg4Ru4,225
Rb8Ag4Sb4I24,225
Rb8Nd4Ag4Br24,225
Hf4Th4Tc8,225
Na8Li4Rh4F24,225
Rb8Tl4Bi4Br24,225
Rb8Tb4Cu4Cl24,225
K8Tl4Ag4Br24,225
Cs8Hg4Bi4I24,225
Y4Ag12,225
Na4Sr8Re4O24,225
Cs8K4Mn4F24,225
Cs12Tl4Br24,225
K8Na4Sm4Cl24,225
Rb8Y4In4F24,225
Cs8K4Sb4I24,225
Ba8Zr4U4O24,225
Eu8Er4Ta4O24,225
Cs8Na4In4I24,225
Rb8Cu4Mo4Cl24,225
Rb8Na4Mo4Br24,225
Rb8Hg4Sb4I24,225
Al4V4Ni8,225
Ba8Sm4Mo4O24,225
Li4Dy8Pt4,225
Ti4Mn8Ge4,225
Pu8Hg4Sb4,225
Rb8Tl4Ir4F24,225
Cs12As4I24,225
K8Na4As4Br24,225
Tb4Sm4Ir8,225
K8Cu4Bi4Br24,225
Ce4Dy4Mg8,225
Cs8Ta4Au4F24,225
Ti4Ge4Rh8,225
Ba4Sr8Eu4,225
Rb12Pd4F24,225
Ce8Zn4Hg4,225
Rb8As4Au4Br24,225
Cs8Ag4Au4F24,225
Ca12Tl4,225
K8Tl4Cu4F24,225
In12Ga4,225
Zr24Al28Cu64H36,225
Dy8Os4Pd4,225
Cs8Tl4Sb4F24,225
Cs8Al4In4Cl24,225
Rb8Ag4As4F24,225
K8Li4Y4F24,225
Ce8Ag4Hg4,225
K8Sc4In4I24,225
Yb4Ga4Au8,225
Eu8Ag4Pt4,225
Ho4Sb4Rh8,225
Sm8Cu4Ir4,225
Rb8Li4Pr4I24,225
Rb8Y4Tl4I24,225
Rb8Na4Pr4I24,225
Th8Zn4Tc4,225
K8Ag4Mo4Cl24,225
Hf4Ni8Sn4,225
Nb4Fe4Pb8O24,225
Ba8Y4Zr4O24,225
K8B24H24,225
Eu8As4Au4,225
Cs8Li4Mo4Br24,225
Sr8Nb4In4O24,225
Ce4Y4Mg8,225
Sr8La4Sb4O24,225
Tl12V4F24,225
Ba24Zr4O32,225
Ba4Yb12,225
K8Tm4Cu4Cl24,225
Ta12Pt4,225
Cs8Rb4Au4F24,225
Rb12Gd4Cl24,225
Cs8Y4Cu4Br24,225
K8Ag4Au4Br24,225
La4Ga4Au8,225
Mg28Sc4,225
Cs8Rb4N4F24,225
K8Rb4Al4F24,225
Zr4Ni8Sn4,225
Rb8Na4Nb4F24,225
Li8Ce4Sn4,225
Ce8Zn4Pb4,225
Sr4La4Pt8,225
Ba12Mo4O24,225
Ga4Cu4Pt8,225
Rb8Ag4Bi4I24,225
Ba8Nd4Mo4O24,225
Cs8Sc4Au4I24,225
Ba4Sr4Mo8O24,225
Pr8Zn4Ru4,225
Cs8Nd4Cu4I24,225
Zr4In4Pt8,225
Cs8Eu4Au4Cl24,225
Sc4,225
Eu8Ag4Sb4,225
La4Zn8Ag4,225
Cs8Pr4Cu4I24,225
Cs8K4Yb4Cl24,225
K4Rb8Al4Cl24,225
Ni12Sn4,225
Lu4Ag12,225
Li4Sc8Pd4,225
Rb8Hg4As4I24,225
Nd8Ir4Rh4,225
Rb8In4Cu4F24,225
Nd4B48,225
Cs4Rb8Ga4F24,225
Rb8Tl4Au4Br24,225
Rb8Y4Ag4I24,225
Rb8Pr4Ag4Br24,225
Ca4Eu8W4O24,225
Rb8Sm4Cu4Cl24,225
Cs8Ga4Hg4I24,225
Sr8In4Os4O24,225
La24Mg88Al4,225
Eu8Cu4Rh4,225
Cs12As4Cl24,225
Nd4Mg4Tl8,225
Rb8Na4Bi4I24,225
Rb8In4Ga4Br24,225
Ce4Al4Ag8,225
Rb8In4Ga4I24,225
Cs8Li4N4F24,225
K12Mo4Br24,225
K8Rb4Lu4Cl24,225
Rb8Tl4Sb4I24,225
K4Rb8Tl4Br24,225
K8Sc4Ag4I24,225
Sr4Cd12,225
Sc4Zn8Pt4,225
Rb8Li4Nd4F24,225
Cs8Rb4Ce4Cl24,225
Cs8Tl4Au4I24,225
K8Rb4Ga4F24,225
Rb12Lu4Cl24,225
Cs8Rb4Bi4I24,225
Sm4H12,225
Li4Pr8Rh4,225
Cs8Tl4Au4Cl24,225
Cs8Rb4Al4I24,225
Cs8Ag4Mo4Br24,225
Cs8Tl4Ag4I24,225
Rb8Li4Bi4I24,225
Cs8Al4In4Br24,225
Nd4Bi4Au8,225
Na8Li4Ru4F24,225
Hf4In4Au8,225
Cs8Cu4As4Cl24,225
Rb8Hg4As4Cl24,225
La8Cu4Ru4,225
Ga4Pd12,225
K8Rb4Rh4F24,225
Nd8Ag4Ir4,225
Rb8As4Au4I24,225
Sr8Y4Sb4O24,225
Fe92C24,225
Ca4Ag12,225
La8Ag4Ru4,225
Nb4Ni8Sn4,225
Si8Ir4,225
Tb4Mg12,225
Rb8Na4Sb4I24,225
Ba8Re4Ni4O24,225
Sr8Ca4W4O24,225
Cs8Sc4Cu4Cl24,225
Rb8Li4Sb4I24,225
Sc4Sn4Pt8,225
Cs8K4Ga4Cl24,225
K8Rb4Sc4Cl24,225
K8Sm4Ag4Cl24,225
Rb12Na4,225
Rb8Al4Ag4Cl24,225
Mn4Ni28O32,225
K8Tl4As4Br24,225
Cs8La4Cu4Cl24,225
Sm8Ru4Au4,225
Rb8Hg4Pd4F24,225
Ca12Ac4,225
Al4Ni12,225
Eu8Hg4Sb4,225
Cs8B24H24,225
Rb12Tm4Cl24,225
K8Na4Al4Cl24,225
Li8Ce4Pb4,225
Cu4Ni8Sb4,225
Pa4Ti12,225
Cs8Tl4Ga4Cl24,225
Zr4Cr4F24,225
Cs8Na4Ga4Cl24,225
K8Cd4Au4,225
Ho8Os4Pd4,225
Rb8S4Br4Cl24,225
Cs8In4Ag4I24,225
Rb12Er4Cl24,225
Rb12Sm4Cl24,225
K8In4Ag4Br24,225
K8Rb4Ru4F24,225
Cs8Pr4Cu4Cl24,225
Cs12Sb4Br24,225
K8In8Cl24,225
Ca4Ag8Sn4,225
Cs12Bi4Cl24,225
Pr4Bi4Au8,225
Sr4Yb4Eu8,225
Cs12Ce4Cl24,225
Cs8Ce4Cu4I24,225
Mn12Ni80P24,225
Nd8Zn4Ir4,225
Ga4Fe4Ni8,225
Ba4Na8Sn4,225
V4Co8Sn4,225
K8Tl8F24,225
Li12Ca4,225
Ti24Co64Ge28,225
K12Y4Br24,225
Li4Mg8Ga4,225
Sc4Ag12,225
Rb12Ho4Cl24,225
Cs8Ag4Au4Cl24,225
Rb8Li4Mo4Br24,225
Ce4Sm4Mg8,225
Th24Mn92,225
Cs4Rb8In4F24,225
Cs12Pr4Cl24,225
Pr4Mg4Tl8,225
Mn4Re4Pb8O24,225
Cs8In4Hg4Cl24,225
Tb4Eu4Rh8,225
Ca4Ce4Ag8,225
K12Sb4Br24,225
Rb8In4Ga4Cl24,225
Rb12Dy4Cl24,225
Be8B4,225
Cs4Rb8In4Br24,225
K12Sc4I24,225
K8Li4Bi4F24,225
Ta4Fe4Pb8O24,225
Cs4Rb8Tl4F24,225
Cs8Rb4Sb4I24,225
Sm4Er4Ru8,225
Mg12Cd4,225
Rb8Ce4Ag4I24,225
K8Na4In4Br24,225
Cs8Al4Tl4Br24,225
Cs4Rb8In4Cl24,225
Rb12Tb4Cl24,225
Cs8K4In4I24,225
K12Pd4F24,225
Ca4Zr4Rh8,225
Rb8In8I24,225
Li24V4F32,225
Rb8Na4Ga4Cl24,225
K8Tl4As4Cl24,225
Li4Th4Pt8,225
K8Li4Ce4Cl24,225
K8Li4Ce4Br24,225
In12Co80B24,225
Li4Mg8Pb4,225
Cs12Sb4F24,225
Pr8Ag4Ir4,225
Cs4Rb8Bi4F24,225
Rb8Ag4Au4F24,225
Cs8K4Al4Br24,225
Cs8As4Br4Cl24,225
K12V4F24,225
K8Al4In4F24,225
Ga4Fe28N8,225
Rb12Y4Cl24,225
Sb4Pd12,225
Li8Ga4Sb4,225
K8Er4Cu4Cl24,225
Cs8Hg4Pd4F24,225
Cs12La4Cl24,225
Cs8Sb4Au4I24,225
K12Cd4,225
Th8Cu4Tc4,225
Cs4Rb8Sc4Cl24,225
Cs4Rb8Y4F24,225
Ho8Mg4Os4,225
Al4Cr4Co8,225
Np4H8,225
Cs8Rb4Nb4F24,225
K8Tl4In4F24,225
Dy4Sb4Rh8,225
In24Ge8Ir4O32,225
K8Na4Sb4F24,225
Sr8Pd4Pt4,225
K8Tl4As4F24,225
Mn8Nb4Al4,225
K8Tl8Cl24,225
Cs8Cu4Au4Cl24,225
Te4W4O24,225
Sr4Ca4Eu8,225
Ce8Ag4Pb4,225
Li8Ce4Tl4,225
K12Dy4Cl24,225
Rb8Ce4Ag4F24,225
Na4V4H32N8F24,225
Nd8Cu4Ir4,225
Cs8Hg4Sb4Cl24,225
Cs4K8Al4F24,225
Rb12Y4I24,225
K12Mo4Cl24,225
Sr8Pt4Au4,225
Mg28Nb4H64,225
Cs8Al4Tl4I24,225
Ce8Cd4Pb4,225
K8Na4Ce4Cl24,225
Mn12Re4,225
La8Zn4Ru4,225
Cs8Cu4Sb4I24,225
La8Ru4Au4,225
Rb8Eu4Au4Cl24,225
Sm8Ni4Ir4,225
Ce8Zn4In4,225
Cs12Al4Cl24,225
Eu4Au12,225
K8Rb4Sc4F24,225
Sm4Zn4Ag8,225
Ac4Yb12,225
Cs8Tl8I24,225
Rb8Al4In4Cl24,225
Rb8Na4Au4F24,225
Tc12Ge4,225
Rb8Tl4Au4Cl24,225
Cs8In4Sb4Cl24,225
Rb8Ag4Mo4Br24,225
Pr8Zn4Ir4,225
K8Y4Cu4Cl24,225
Ge4Au12,225
K8Na4Ce4Br24,225
Rb8In8H24,225
Na12Al4F24,225
Lu8Zn4Tc4,225
Rb8Al4Tl4Cl24,225
Ba4Nd4Fe8O24,225
In4Co88B24,225
La8Ir4Au4,225
Li4Th8Tc4,225
Rb8Nd4Ag4I24,225
Ti4,225
Cs8Al4Ag4Cl24,225
Cs8Rb4Ga4Cl24,225
Ca4Sb4Pd8,225
Ca12Mg4,225
K12As4Cl24,225
K8Li4Y4I24,225
K8Dy4Cu4Cl24,225
Cs4Rb8As4Br24,225
K8Al4Ag4Cl24,225
Rb8Ga4Ag4Cl24,225
Cs8Cu4Bi4I24,225
Sr4Eu12,225
Cs8Cu4Bi4F24,225
Rb8Hg4Au4Br24,225
K8Li4Nd4Cl24,225
Ti4In4Au8,225
K8Li4Nd4Br24,225
Eu8Dy4Ta4O24,225
Yb4Ni8Sn4,225
Be12Cu4,225
Rb8Li4Pr4F24,225
Yb12Mg4,225
Sr8Ag4Pt4,225
Ce8Mg4In4,225
Nd8Ir4Au4,225
K8Ga4Cu4F24,225
La4Mg12,225
K4Rb8As4I24,225
K12Tl4Cl24,225
K4Rb8La4Cl24,225
K8Y4Cu4Br24,225
Mg4Cd12,225
K8Na4Y4I24,225
K8Hg4Sb4Br24,225
Cs8Tl4Hg4I24,225
K12Hg4,225
Cs12Al4I24,225
Sr4Mg12,225
K8Ce4Ag4Cl24,225
Rb8Ag4Ir4F24,225
Ba24Hf4O32,225
Lu8Mg4Tc4,225
Rb8As4Au4Cl24,225
Cs8Hg4Au4Br24,225
La24Mg92Si4,225
Pr8Cu4Ir4,225
Tb4H12,225
K8Na4Nd4Cl24,225
Sm4Mg12,225
Hf24Ga64Co28,225
Cr4Fe12,225
Cs4Rb8Sc4F24,225
Rb8In4As4Br24,225
Sr8Y4Co4O24,225
Cs12Bi4I24,225
Eu8Y4Ta4O24,225
Yb4Ce4Cu8,225
Cs8Hg4As4Cl24,225
Rb8Nd4Ag4F24,225
K8In4Cu4Br24,225
Rb12Al4Cl24,225
K8Rb4As4F24,225
Tl8Cr4F24,225
K8Ag4Sb4I24,225
K8Sb4Au4Br24,225
Sr8Tm4Re4O24,225
Cd4In12,225
Mn4Ga4Ru8,225
Mn12Co80B24,225
Cs8Rb4In4I24,225
Cs8Rb4Al4Br24,225
Cs8In4As4I24,225
K12Tb4Cl24,225
Cs8Ag4Ir4F24,225
K8Y4Tl4Br24,225
Ce8Tl4Ag4,225
Eu4Tl4Au8,225
Rb8In4Sb4I24,225
Ba8Nb4Co4O24,225
Cs8Bi4Au4I24,225
K8Na4Nd4Br24,225
Li4Ca8Ge4,225
Rb8Nd4Cu4Cl24,225
Li4Lu8Au4,225
Sr4Eu4Pt8,225
K8Rb4Ti4F24,225
Cu24O32,225
K8Li4Ce4I24,225
Rb8Hg4Bi4I24,225
Sc4Au12,225
Pr4O4,225
Sr8Er4Re4O24,225
Ba8V4Mo4O24,225
Rb8Cu4Au4F24,225
Rb8Pr4Ag4I24,225
Ba4Sr4Eu8,225
Sc4O4,225
Cs8Y4Cu4I24,225
Rb8Sc4Hg4I24,225
Mn4Ni8Sb4,225
Ce8Mg4Pb4,225
Rb12Sb4Br24,225
K8Gd4Cu4Cl24,225
Li4Tm8Au4,225
Lu8Al4Tc4,225
K8Hg4As4Br24,225
Mn4Si4Ni8,225
Rb8Cu4Sb4I24,225
K8In8Br24,225
Ba12W4O24,225
K8Tb4Cu4Cl24,225
K8Tl4Hg4Cl24,225
Cs8Ga4Ag4Cl24,225
K8Bi4Au4Cl24,225
Rb8Sb4Au4I24,225
Rb8Hg4Sb4Br24,225
Rb8In4Hg4I24,225
K12Bi4Br24,225
Cs4Rb8As4F24,225
Rb12Hg4,225
Pr8Ir4Rh4,225
K4Rb8Nb4F24,225
K8Li4Pr4Br24,225
Li24Mn4F32,225
Ti8Re4Pt4,225
Tm8Zn4Tc4,225
Cs12Sb4I24,225
Ga4Hg12,225
Sm4Lu4Ru8,225
K8Tl4Sb4Cl24,225
Cs8Tl4Ga4Br24,225
Li8Ce4Ga4,225
Li24Br12N4,225
Rb12Nd4Cl24,225
K8Li4Tl4Br24,225
Rb8Al4In4Br24,225
Pr4B48,225
K8Hg4Sb4I24,225
K8Li4Pr4Cl24,225
Cs8Bi4Au4Br24,225
K8Li4Nd4I24,225
K8Na4Ce4I24,225
Cs4Rb8Y4Br24,225
Rb8Nd4Cu4Br24,225
K8In4Sb4I24,225
Pr8Ir4Au4,225
K12Sb4Cl24,225
K8Ce4Ag4Br24,225
Rb8Ag4Sb4F24,225
Cs4Rb8Ir4F24,225
Cs8Hg4Bi4Cl24,225
Cs8Al4Hg4F24,225
Ba8Sr4U4O24,225
Rb4Tl12,225
K12Y4F24,225
Cs8Sb4Au4Br24,225
Nb4Ga4Pb8O24,225
La4Al4Ag8,225
Y4Bi4Pd8,225
Cs8Na4Yb4Cl24,225
Cs8Y4Hg4I24,225
Na8Li4Ti4F24,225
K4Rb8Ga4Cl24,225
Cs8Na4Ca4Cl24,225
K4Ce4Ti8O24,225
U4Sb4,225
K8Nd4Ag4Cl24,225
Rb8Mn4Fe4C24N24,225
La8Cu4Ir4,225
Rb8In4As4Cl24,225
Rb12Cd4,225
Cs8Na4Mo4I24,225
Cs8Hg4Bi4F24,225
K12As4Br24,225
K8In4Hg4I24,225
Ti24Al64Os28,225
K8Na4Tl4Br24,225
Rb8Sc4Au4Cl24,225
Ce8Ag4Sn4,225
K8Ag4Au4F24,225
Ce4Pr4Mg8,225
Tb4Eu8Ta4O24,225
K8Li4La4Cl24,225
K8Rb4Sc4Br24,225
Cs8Na4Ga4H24,225
K8Na4Pr4Cl24,225
Rb8Tl4Au4I24,225
K8As4Au4Br24,225
K8Na4Nd4I24,225
K8Tl4Hg4Br24,225
Cr4Si4Ru8,225
Yb12In4,225
K8Rb4Y4Br24,225
Rb8Tl4Ag4I24,225
Na12Tl4F24,225
Nd4Y4Ir8,225
La8Pd4Ru4,225
K8Na4Pr4Br24,225
Rb8Sb4Au4Cl24,225
Sr8Ca4Mo4O24,225
Na12Ge4,225
Rb8Sc4Au4I24,225
Ba8Ta4Co4O24,225
Rb8Ga4Hg4I24,225
Yb24Fe92,225
Hf4,225
K8Li4Sb4F24,225
Na8Ag4Rh4F24,225
K8Tl4As4I24,225
K8Ga4Ag4Cl24,225
Rb8Pr4Cu4Cl24,225
Rb8Cu4Bi4I24,225
Rb8Ga4Hg4F24,225
Cu12Sn4,225
U4Sb4Pd8,225
K8Li4Sb4I24,225
Li8Hg4Ge4,225
Rb8Ti4Tl4F24,225
Ba4Eu12,225
Hf4Cu12,225
K8Na4Nd4F24,225
Cs8Ce4Cu4Cl24,225
K8Na4La4Cl24,225
K12Tl4,225
K8Tl4In4Br24,225
K8In8F24,225
K4Rb8Al4Br24,225
Er8Zn4Tc4,225
Tm8Mg4Tc4,225
K8Rb4In4Cl24,225
Rb12As4I24,225
Rb12Bi4Br24,225
K8Li4Pr4I24,225
Nd8Ni4Ir4,225
Rb8La4Cu4Cl24,225
Rb8Tl4Ga4Cl24,225
Cs8Ga4Ag4I24,225
Mg4Tl12,225
Cs8Na4Ga4Br24,225
Zn4Si4Ni8,225
Sm4Bi4Pd8,225
Rb8Pr4Cu4Br24,225
Mg12Al4,225
Sc4Co8Ge4,225
K8Hg4Bi4Cl24,225
Rb8Hg4Rh4F24,225
Zr24Ga64Os28,225
K8Hg4Pd4F24,225
Rb8Al4Tl4Br24,225
K8Ag4Bi4I24,225
K8Ag4As4F24,225
Ba8Hf4U4O24,225
Ce4Pm4Mg8,225
K12Sm4Cl24,225
Cs4Rb8Lu4Cl24,225
Rb8Tl4In4I24,225
Na12Ca4,225
K8Al4Cu4F24,225
K8Sm4Cu4Cl24,225
K8Na4Eu4Cl24,225
Rb8Al4In4H24,225
K8Tl8Br24,225
Sn12Bi4,225
La8Ag4Ir4,225
Rb8Al4Cu4F24,225
Tm4Bi4Pd8,225
Sc4Bi4Pd8,225
Tb4Bi4Pd8,225
Cs8Na4Tl4I24,225
K8Na4Ga4Cl24,225
K8In8I24,225
Th4Cd4Pt8,225
K8Na4Sb4I24,225
Rb8Na4In4I24,225
Rb8Pr4Ag4F24,225
Ho4Ta4Os8,225
Er8Co4Ir4,225
Pr4Bi4Pd8,225
Er4H12,225
Cs4Rb8Sb4Cl24,225
Lu4Bi4Pd8,225
Hf4Al4Pt8,225
Rb8Al4In4I24,225
K8Ag4Ir4F24,225
Ga4Sn12,225
Rb12Pr4Cl24,225
K8Nd4Ag4Br24,225
Rb8Al4Ag4Br24,225
K12Al4Cl24,225
K8In4Ag4I24,225
Cs8Tl4Ga4I24,225
Rb8Tl4Hg4I24,225
Cs8Y4Au4I24,225
Cs8K4Mo4I24,225
Nd4O4,225
Cs4Rb8Sb4F24,225
Rb8Sb4Au4Br24,225
Cs8Al4Ag4Br24,225
Mg4Sn12,225
Li4La8Ru4,225
Zn4Co12,225
Cs12In4I24,225
Cs12Ga4Cl24,225
K8Li4Bi4I24,225
K8Pr4Ag4Cl24,225
K8Na4Pr4I24,225
K4Rb8Au4F24,225
K8Rb4Tl4F24,225
Cr24Si28Ni64,225
K8Sc4Au4Br24,225
Tl12Cd4,225
Y4Mg28,225
K8Tl4Pd4F24,225
Rb8In4Ag4I24,225
K8Tl4Au4Br24,225
K8Y4In4Cl24,225
Rb8Cu4Ru4F24,225
Cs8K4Ga4Br24,225
K8As4Au4I24,225
Cs8Hg4As4F24,225
K12In4Br24,225
Cs4Rb8Tm4Cl24,225
K8La4Ag4Cl24,225
K8Sc4In4F24,225
Cs4Rb8Tb4Cl24,225
Eu12W4O24,225
Li4Mg8Tl4,225
Mn4Ge4Pd8,225
Sr8Ho4Re4O24,225
K4Rb8Al4I24,225
La8Zn4Ir4,225
Mg12Zn4,225
K8Rb4Ir4F24,225
Ga12Ag4,225
Rb8Bi4Au4I24,225
Ho8Zn4Tc4,225
Rb12La4Cl24,225
Na12Co4F24,225
Cs4In4Cu24O32,225
Cs8Hg4Ir4F24,225
K8Na4Bi4I24,225
Cs12Al4Br24,225
Ba8Zr4W4O24,225
Rb8Sc4Hg4Cl24,225
Cs8In4Au4I24,225
Rb8Na4Ce4Cl24,225
Cs4Rb8Gd4Cl24,225
K8Rb4In4F24,225
Ba8U4Hg4O24,225
K8Rb4As4Cl24,225
Sb4Pb4,225
Th24Mn92H176,225
Cs8Tb4Au4Cl24,225
Rb8Hg4Bi4Br24,225
Rb8In4Bi4F24,225
Rb8Li4Nb4F24,225
Li4Yb8Pd4,225
Ti24Ga64Pt28,225
K8Lu4Au4Cl24,225
Cs8Bi4Au4Cl24,225
Mn4In4Cu8,225
Ca24Ge8O4,225
Co88B24Sb4,225
Cs4Rb8Sc4Br24,225
K8Rb4Mo4Cl24,225
Ac4Ce4Mg8,225
Ti24Al64Ru28,225
Sr8Cd4W4O24,225
Mn4Tc8Ge4,225
Pb4Au12,225
Mn8Nb4Ga4,225
Er8Mg4Tc4,225
Cs4Rb8Dy4Cl24,225
Mg4Sc8Ru4,225
Nb4Si4Ru8,225
Rb8Cu4As4F24,225
Pu4Ag12,225
Cs8Cu4Au4F24,225
K8Tl4In4I24,225
Cs4Rb8Y4Cl24,225
Cs8In4Sb4F24,225
Na4Yb12,225
Pr8Ni4Ir4,225
K8Cu4Au4F24,225
Rb8Y4Cu4I24,225
Yb4B48,225
Ga4Ag12F24,225
Mg12Sn4,225
Yb4Ce4Mg8,225
Yb12Pr4,225
Mg12Ga4,225
Mn4,225
K8Na4Nb4F24,225
K8Y4Ag4I24,225
K8Pr4Ag4Br24,225
Mg24V4H64,225
Cs8Sc4Cu4F24,225
Rb8Na4Ga4Br24,225
Rb8Li4Ce4Cl24,225
K8Tl4Au4Cl24,225
K8Hg4As4I24,225
Mg28V4H64,225
K8Ce4Cu4Cl24,225
Ho8Cd4Os4,225
Pr4O8,225
Cs8Sm4Au4Cl24,225
Cs8Rb4Ga4I24,225
Rb8Y4Cu4F24,225
K12Eu4Cl24,225
Cs8Ga4Ag4Br24,225
Cs4Na12,225
Cs8In4Ga4F24,225
Pr4Ga4Au8,225
Na8Li4Sc4F24,225
K8Tl4Ir4F24,225
Nb12Fe4,225
Rb8Ce4Ag4Cl24,225
Tm8Cu4Tc4,225
Mn8Ni84B24,225
Cs8Ga4Au4I24,225
Rb8Bi4Au4Br24,225
Rb8In4Hg4F24,225
Li4La8Ir4,225
K8Y4Ag4F24,225
Al4Ag12F24,225
K8Cu4Sb4I24,225
Rb12Sb4I24,225
Cs4Rb8As4Cl24,225
K8Sb4Au4I24,225
Rb8Ga4Ag4Br24,225
Cs8Li4Mo4I24,225
Cs4Rb8Er4Cl24,225
K8Ce4Ag4I24,225
Nb4In4Pb8O24,225
La4Ce4Mg8,225
Ce8Mg4Al4,225
Mn12Ga4,225
Er8Cu4Tc4,225
K8Na4Pr4F24,225
Li4Np4Ir8,225
K8In4Ga4Cl24,225
Rb12Ga4Cl24,225
Cs8Y4Hg4Br24,225
Sr8Dy4Re4O24,225
Na4Ca12,225
Ca12Nd4,225
K8In4Sb4Br24,225
Na4Ca8Rh4,225
Cs8Li4Pd4F24,225
Nd4Sm4Ir8,225
Np4Bi4,225
Cr4Ga4Fe8,225
Cs8Al4Ga4H24,225
Ca12In4,225
Ca4Ce4Mg8,225
K12Y4I24,225
Cs8Sb4Au4Cl24,225
Yb12Nd4,225
K8Sc4Cu4F24,225
K8In4Ga4Br24,225
Li12Yb4,225
Y8Al4Ru4,225
Cs8Rb4Ga4Br24,225
K8Rb4As4Br24,225
Sr8Er4U4O24,225
V4C4,225
Rb12Al4Br24,225
Eu8Gd4Ta4O24,225
Rb8Y4Au4Br24,225
K8Ce4Cu4Br24,225
K8Na4Au4F24,225
K8Eu4Au4Cl24,225
K8Tl4Hg4F24,225
Ho8Mg4Tc4,225
Sm8Ir4Ru4,225
K8In4Hg4Cl24,225
K8Rb4Dy4Cl24,225
K8Rb4Sb4Cl24,225
Nb4Cu24O32,225
Cs8Li4Sb4F24,225
Ho8Ga4Os4,225
Rb8Tl4Ga4Br24,225
Cs4Rb8As4I24,225
Tm8Tc4Ag4,225
Sr8Y4Re4O24,225
K12Ce4Br24,225
K8Rb4Tm4Cl24,225
Rb12Al4I24,225
K8Nd4Ag4I24,225
K12Ce4Cl24,225
Cs8Hg4Au4F24,225
Te4As4,225
K8Al4In4Cl24,225
Cs4Rb8Pd4F24,225
Ho8Os4Au4,225
Cr4Ag12F24,225
Rb12Nb4F24,225
Rb8Tl8I24,225
K8In4Au4Cl24,225
Rb8Li4Au4F24,225
Cs8Y4Hg4F24,225
K8Li4Nd4F24,225
K12Sb4F24,225
Bi12Pb4,225
K8Bi4Au4Br24,225
Cs8K4Tl4I24,225
Yb12Pm4,225
Sm8Cd4Ir4,225
Lu4Th4Tc8,225
Mg4Ga12,225
Zr4S4,225
Na12Ti4F24,225
Lu8Tc4Pd4,225
Li24Fe4Cl32,225
Cs8S4Cl24F4,225
K8Al4Tl4Cl24,225
Cs8Sc4Hg4Br24,225
K8As4Au4Cl24,225
Li4Yb12,225
Mg4Ni8Sb4,225
Yb12Al4,225
Ga12Pb4,225
Na12Yb4,225
Sc4Si4Pd8,225
Eu8Ho4Ta4O24,225
Rb8Cu4Mo4Br24,225
Eu4Ag4Au8,225
K4Rb8In4I24,225
Ta8Fe4Ru4,225
K8Tl4Ag4I24,225
Rb8Y4Hg4Br24,225
K8Rb4Y4Cl24,225
Ta4Cu24O32,225
K8Rb4Tb4Cl24,225
K8Hg4As4Cl24,225
K8Sc4Hg4Br24,225
K8In4Hg4Br24,225
Sr8Tb4Re4O24,225
Ca12Pm4,225
K8Tl4Au4I24,225
Ho8Cu4Tc4,225
Cs8Na4Ta4Cl24,225
K8Hg4Bi4Br24,225
K12Nd4Br24,225
Mg28Ti4H64,225
Sr8Ho4U4O24,225
Na8Li4As4F24,225
